Station ID,Station Name,Data Source,Latitude (deg),Longitude (deg),Observation ID,Observation Date,Day of Year (day),Month (month),City,State/Province,County,Number,Amphibian Common Names,Life Stage,Malformation Type,Side of Body,Malformation Location,Malformation Description,Station Address,Photos,Media,Documents
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752660,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752557,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752215,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752665,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752612,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752280,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752662,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752530,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752237,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752533,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752246,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752656,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752259,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752217,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752561,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752223,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752504,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752562,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752615,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752625,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752265,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752638,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753059,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752655,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752203,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752621,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752263,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752668,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752620,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752238,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752486,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752244,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752650,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752553,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752225,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752523,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752609,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752502,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753037,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752672,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"missing, abnormal, and partial hind limbs; missing and partial hind digits; missing and partial front digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752535,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752247,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752640,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752624,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752590,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752555,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752534,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752250,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752584,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752281,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752538,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752566,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752279,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752526,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752585,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
